code_ligne,pk,vitesse,altitude,altitude_tunnels,altitude_declivites,lat,lon
752000,103,300,261.45,261.45,257.01,48.0671452399174,3.56318681376828
752000,103.1,300,260.24,260.24,256.50,48.0664332237246,3.5640065043292
752000,103.2,300,258.21,258.21,255.98,48.0657037961409,3.564796883512
752000,103.3,300,256.16,256.16,255.47,48.0649752705169,3.56558359971063
752000,103.4,300,255.30,255.30,254.95,48.0642467394139,3.56637029370624
752000,103.5,300,254.71,254.71,254.44,48.063518202832,3.56715696549964
752000,103.6,300,250.37,250.37,251.77,48.0627896607717,3.56794361509217
752000,103.7,300,245.15,245.15,248.67,48.0620611132331,3.56873024248452
752000,103.8,300,246.72,246.72,245.57,48.0613325602167,3.56951684767792
752000,103.9,300,248.33,248.33,242.47,48.0606040017226,3.5703034306734
752000,104,300,245.07,245.07,239.37,48.0598667597998,3.57108524294992
752000,104.1,300,242.00,242.00,236.27,48.0591273851434,3.57184901496274
752000,104.2,300,233.69,233.69,233.17,48.0583880053146,3.57261276510353
752000,104.3,300,227.92,227.92,230.07,48.0576486203137,3.57337649337339
752000,104.4,300,223.57,223.57,226.97,48.056909230141,3.57414019977325
752000,104.5,300,213.51,213.51,225.89,48.0561698347968,3.57490388430413
752000,104.6,300,207.87,207.87,222.83,48.0554304342812,3.57566754696724
752000,104.7,300,208.77,208.77,219.77,48.05469739866,3.57645986909339
752000,104.8,300,212.23,212.23,217.14,48.0539853090111,3.57727922305921
752000,104.9,300,216.31,216.31,216.75,48.0532732134309,3.57809855443108
752000,105,300,211.04,211.04,213.25,48.0525611119196,3.57891786321033
752000,105.1,300,206.48,206.48,209.75,48.0518550955585,3.57975842109556
752000,105.2,300,199.49,199.49,206.25,48.0511638487076,3.58061652024335
752000,105.3,300,195.60,195.60,202.75,48.0504725953648,3.58147459642378
752000,105.4,300,193.79,193.79,199.25,48.0497813355304,3.58233264963795
752000,105.5,300,190.88,190.88,195.75,48.0490900692046,3.58319067988659
752000,105.6,300,186.85,186.85,192.25,48.0484107484979,3.58407089063922
752000,105.7,300,183.51,183.51,188.75,48.0477362543461,3.58495809247515
752000,105.8,300,178.65,178.65,185.25,48.0470617532642,3.58584527114322
752000,105.9,300,169.38,169.38,181.75,48.0463872452526,3.58673242664402
752000,106,300,159.12,159.12,178.25,48.0457127303115,3.58761955897878
752000,106.1,300,153.65,153.65,174.75,48.0450382084412,3.58850666814821
752000,106.2,300,151.05,151.05,171.25,48.0443636796423,3.58939375415333
752000,106.3,300,148.54,148.54,167.75,48.0436891439149,3.59028081699505
752000,106.4,300,146.51,146.51,165.27,48.0430146012594,3.5911678566742
752000,106.5,300,144.79,144.79,161.77,48.0423400516761,3.59205487319178
752000,106.6,300,143.65,143.65,158.27,48.0416652826057,3.59294380299081
752000,106.7,300,141.83,141.83,154.77,48.0409937902382,3.59383593999381
752000,106.8,300,140.08,140.08,151.27,48.0403222908957,3.59472805376796
752000,106.9,300,137.70,137.70,147.77,48.0396507845475,3.59562014435521
752000,107,300,136.29,136.29,144.27,48.038979271194,3.59651221175668
752000,107.1,300,135.82,135.82,140.77,48.0383077508354,3.59740425597307
752000,107.2,300,135.13,135.13,137.27,48.0376362234722,3.59829627700541
752000,107.3,300,133.70,133.70,133.77,48.0369646891048,3.59918827485471
752000,107.4,300,132.88,132.88,130.27,48.0362931477333,3.60008024952168
752000,107.5,300,134.77,134.77,132.12,48.0356215993582,3.60097220100735
752000,107.6,300,136.66,136.66,134.02,48.0349500439798,3.60186412931252
752000,107.7,300,140.38,140.38,135.91,48.0342784815985,3.60275603443822
752000,107.8,300,145.42,145.42,137.80,48.0336069122145,3.60364791638536
752000,107.9,300,150.75,150.75,139.26,48.0329353358283,3.60453977515475
752000,108,300,154.24,154.24,141.15,48.0322637524401,3.60543161074742
752000,108.1,300,156.12,156.12,143.05,48.0315822246374,3.60633562979595
752000,108.2,300,154.39,154.39,144.94,48.0309101993738,3.6072267021192
752000,108.3,300,153.05,153.05,146.83,48.0302381671203,3.60811775127214
752000,108.4,300,151.57,151.57,148.73,48.0295661278773,3.60900877725589
752000,108.5,300,149.75,149.75,150.62,48.028894081645,3.60989978007125
752000,108.6,300,147.31,147.31,150.45,48.0282220284239,3.61079075971925
752000,108.7,300,146.33,146.33,148.52,48.027572644271,3.61172083465023
752000,108.8,300,144.47,144.47,146.59,48.0269256565416,3.61265211495912
752000,108.9,300,143.02,143.02,144.66,48.0262786611902,3.61358337195785
752000,109,300,141.29,141.29,142.73,48.0256316582172,3.61451460564704
752000,109.1,300,138.51,138.51,140.80,48.024984647623,3.6154458160277
752000,109.2,300,137.82,137.82,138.87,48.0243376294078,3.61637700310074
752000,109.3,300,135.78,135.78,136.94,48.0236906035721,3.61730816686678
752000,109.4,300,131.84,131.84,135.95,48.0230435701161,3.61823930732683
752000,109.5,300,129.72,129.72,134.02,48.0223965290404,3.61917042448162
752000,109.6,300,128.71,128.71,132.09,48.0217494803451,3.62010151833204
752000,109.7,300,127.69,127.69,130.16,48.0211024240307,3.62103258887903
752000,109.8,300,126.70,126.70,129.95,48.0204553600975,3.62196363612328
752000,109.9,300,126.28,126.28,129.59,48.0198082885459,3.62289466006573
752000,110,300,125.01,125.01,129.23,48.0191612093763,3.62382566070707
752000,110.1,300,125.62,125.62,128.88,48.018514122589,3.62475663804833
752000,110.2,300,127.32,127.32,128.52,48.0178574040772,3.62570448232296
752000,110.3,300,127.49,127.49,128.16,48.0172143984009,3.62664169742181
752000,110.4,300,126.68,126.68,127.80,48.0165713850066,3.62757888921415
752000,110.5,300,126.17,126.17,127.77,48.0159283638948,3.62851605770092
752000,110.6,300,125.42,125.42,127.41,48.0152853350659,3.62945320288283
752000,110.7,300,123.69,123.69,127.05,48.0146422985201,3.63039032476078
752000,110.8,300,122.83,122.83,126.76,48.0139992542578,3.6313274233357
752000,110.9,300,121.65,121.65,125.18,48.0133562022795,3.6322644986082
752000,111,300,120.34,120.34,123.60,48.0127131425855,3.6332015505793
752000,111.1,300,119.11,119.11,122.02,48.012070075176,3.6341385792498
752000,111.2,300,118.05,118.05,120.44,48.0114237589278,3.63508059077593
752000,111.3,300,116.23,116.23,118.86,48.010781541589,3.63601889037095
752000,111.4,300,114.25,114.25,117.28,48.0101393165353,3.63695716663616
752000,111.5,300,111.28,111.28,115.70,48.0094970837464,3.63789541960272
752000,111.6,300,111.18,111.18,115.25,48.0088548432226,3.63883364927133
752000,111.7,300,110.20,110.20,113.67,48.0082125949642,3.63977185564291
752000,111.8,300,108.30,108.30,112.09,48.0075703389717,3.64071003871828
752000,111.9,300,108.28,108.28,110.51,48.0069280752453,3.64164819849824
752000,112,300,107.36,107.36,110.56,48.0062858037855,3.64258633498373
752000,112.1,300,107.21,107.21,110.97,48.0056435245927,3.64352444817534
752000,112.2,300,107.00,107.00,111.39,48.0050012376671,3.64446253807409
752000,112.3,300,109.50,109.50,111.68,48.0043589430091,3.6454006046807
752000,112.4,300,111.05,111.05,112.10,48.0037166406191,3.64633864799608
752000,112.5,300,111.36,111.36,112.52,48.0030743304974,3.64727666802095
752000,112.6,300,112.14,112.14,112.30,48.0024320126445,3.64821466475622
752000,112.7,300,110.72,110.72,110.89,48.0017896870606,3.64915263820271
752000,112.8,300,107.44,107.44,109.48,48.0011473537462,3.65009058836112
752000,112.9,300,107.97,107.97,108.48,48.0005050127016,3.65102851523248
752000,113,300,106.62,106.62,107.07,47.9998567765013,3.65197918312691
752000,113.1,300,106.08,106.08,107.00,47.9992170149686,3.65292099275734
752000,113.2,300,103.10,103.10,106.88,47.9985772456432,3.6538627791
752000,113.3,300,101.90,101.90,106.76,47.9979374685252,3.65480454215571
752000,113.4,300,102.91,102.91,106.65,47.9972976836151,3.65574628192528
752000,113.5,300,104.82,104.82,106.53,47.9966578909133,3.65668799840963
752000,113.6,300,104.64,104.64,106.41,47.99601809042,3.65762969160937
752000,113.7,300,102.42,102.42,106.30,47.9953782821358,3.65857136152541
752000,113.8,300,98.92,98.92,106.25,47.9947384660608,3.65951300815867
752000,113.9,300,101.17,101.17,106.13,47.9940941224017,3.66046128958614
752000,114,300,98.94,98.94,106.01,47.9934542933553,3.66140289350908
752000,114.1,300,98.80,98.80,107.08,47.9928144565192,3.66234447415168
752000,114.2,300,105.88,105.88,108.61,47.9921746118938,3.66328603151456
752000,114.3,300,110.89,110.89,110.14,47.9915347594794,3.66422756559872
752000,114.4,300,112.57,112.57,111.67,47.9908948992765,3.665169076405
752000,114.5,300,113.09,113.09,112.85,47.9902550312854,3.66611056393399
752000,114.6,300,113.05,113.05,114.38,47.9896151555064,3.66705202818671
752000,114.7,300,112.08,112.08,115.91,47.9889752719399,3.66799346916388
752000,114.8,300,110.37,110.37,117.44,47.9883353805863,3.66893488686641
752000,114.9,300,110.95,110.95,118.97,47.9876954814459,3.66987628129502
752000,115,300,109.38,109.38,118.56,47.9870555745192,3.67081765245051
752000,115.1,300,110.10,110.10,117.38,47.9864156598063,3.67175900033381
752000,115.2,300,108.82,108.82,116.20,47.9857757373078,3.67270032494563
752000,115.3,300,108.86,108.86,115.02,47.985135807024,3.67364162628689
752000,115.4,300,108.25,108.25,113.84,47.9844958689552,3.67458290435828
752000,115.5,300,105.72,105.72,113.69,47.9838559231018,3.67552415916074
752000,115.6,300,105.43,105.43,112.51,47.9832159694641,3.67646539069498
752000,115.7,300,104.45,104.45,111.87,47.9825760080426,3.6774065989619
752000,115.8,300,96.10,96.10,111.03,47.9819360388375,3.67834778396223
752000,115.9,300,95.91,95.91,110.19,47.9811496642164,3.67950050154216
752000,116,300,97.24,97.24,109.35,47.9805063877973,3.68043664579017
752000,116.1,300,97.17,97.17,108.51,47.9798631036766,3.68137276677861
752000,116.2,300,96.73,96.73,107.79,47.9792198118547,3.68230886450829
752000,116.3,300,97.26,97.26,108.98,47.9786493551722,3.68341315087331
752000,116.4,300,96.27,96.27,110.34,47.9781411306379,3.68451824716409
752000,116.5,300,96.89,96.89,111.43,47.9776328954267,3.68562332176358
752000,116.6,300,97.04,97.04,112.68,47.9771246495392,3.68672837467231
752000,116.7,300,97.30,97.30,113.93,47.9766163929757,3.68783340589056
752000,116.8,300,97.67,97.67,115.18,47.9761081257366,3.68893841541876
752000,116.9,300,98.95,98.95,116.09,47.9755998478223,3.6900434032572
752000,117,300,98.10,98.10,116.25,47.9750915592332,3.69114836940619
752000,117.1,300,98.00,98.00,116.67,47.9745832599697,3.69225331386625
752000,117.2,300,99.03,99.03,117.08,47.9740749500322,3.69335823663756
752000,117.3,300,99.54,99.54,117.49,47.9735203815496,3.69459686658867
752000,117.4,300,98.94,98.94,117.80,47.9730286769002,3.69571830825579
752000,117.5,300,99.15,99.15,118.20,47.9725369612599,3.69683972863029
752000,117.6,300,100.12,100.12,118.59,47.9720452346291,3.69796112771238
752000,117.7,300,99.56,99.56,118.36,47.9715534970081,3.69908250550225
752000,117.8,300,99.31,99.31,116.93,47.9710617483974,3.70020386200043
752000,117.9,300,98.26,98.26,115.50,47.9705699887973,3.70132519720711
752000,118,300,99.21,99.21,115.22,47.9700782182082,3.70244651112259
752000,118.1,300,97.90,97.90,113.79,47.9695864366306,3.70356780374709
752000,118.2,300,99.41,99.41,112.36,47.9690946440648,3.704689075081
752000,118.3,300,99.12,99.12,112.64,47.9686032199438,3.70577072327151
752000,118.4,300,98.51,98.51,113.15,47.9680903340172,3.70687081969236
752000,118.5,300,99.77,99.77,113.67,47.9675774375085,3.70797089432983
752000,118.6,300,100.22,100.22,113.84,47.9670645304182,3.70907094718421
752000,118.7,300,100.58,100.58,113.86,47.9665516127467,3.71017097825611
752000,118.8,300,100.88,100.88,114.12,47.9660386844944,3.71127098754565
752000,118.9,300,101.89,101.89,114.38,47.9655257456616,3.71237097505332
752000,119,300,100.36,100.36,114.63,47.9650127962488,3.71347094077953
752000,119.1,300,99.64,99.64,114.89,47.9644998362563,3.71457088472469
752000,119.2,300,99.81,99.81,115.15,47.9639868656846,3.71567080688901
752000,119.3,300,102.14,102.14,115.40,47.9634838140493,3.71675397505988
752000,119.4,300,105.22,105.22,115.66,47.9629727621622,3.71785585400475
752000,119.5,300,107.73,107.73,115.92,47.962461699659,3.71895771121283
752000,119.6,300,108.93,108.93,116.17,47.9619506265401,3.72005954668455
752000,119.7,300,109.79,109.79,116.43,47.961439542806,3.72116136042031
752000,119.8,300,108.25,108.25,116.69,47.960928448457,3.72226315242041
752000,119.9,300,107.05,107.05,116.95,47.9604173434935,3.72336492268527
752000,120,300,107.23,107.23,117.20,47.9599062279159,3.72446667121528
752000,120.1,300,109.14,109.14,117.46,47.9593951017246,3.72556839801075
752000,120.2,300,112.36,112.36,117.72,47.95888396492,3.72667010307199
752000,120.3,300,110.18,110.18,117.77,47.9583800030022,3.72773701351965
752000,120.4,300,110.52,110.52,118.02,47.9578591191782,3.72882853136633
752000,120.5,300,108.81,108.81,118.28,47.9573382249339,3.72992002727034
752000,120.6,300,111.77,111.77,118.54,47.9568173202699,3.73101150123209
752000,120.7,300,114.04,114.04,119.98,47.9562964051865,3.73210295325207
752000,120.8,300,116.62,116.62,121.54,47.9557754796841,3.73319438333061
752000,120.9,300,121.12,121.12,123.11,47.9553009884775,3.73430196183374
752000,121,300,121.89,121.89,124.33,47.9548194677583,3.73543276499508
752000,121.1,300,121.19,121.19,125.90,47.9543379358655,3.7365635471442
752000,121.2,300,120.85,120.85,127.47,47.9538563927996,3.7376943082812
752000,121.3,300,121.89,121.89,127.57,47.953374838561,3.7388250484065
752000,121.4,300,122.14,122.14,127.82,47.9529115516518,3.73995378983428
752000,121.5,300,120.53,120.53,128.07,47.9524454276833,3.74109874873106
752000,121.6,300,120.22,120.22,128.31,47.9519792922633,3.74224368703453
752000,121.7,300,119.22,119.22,128.45,47.9515131453921,3.7433886047448
752000,121.8,300,122.07,122.07,128.48,47.9510469870701,3.74453350186207
752000,121.9,300,122.67,122.67,129.34,47.9505808172978,3.74567837838675
752000,122,300,123.25,123.25,130.20,47.9501146360754,3.74682323431874
752000,122.1,300,125.88,125.88,131.06,47.9496565148034,3.74795848318258
752000,122.2,300,127.01,127.01,131.92,47.9492139713443,3.74912391968221
752000,122.3,300,125.41,125.41,132.78,47.9487714160253,3.75028933628297
752000,122.4,300,127.47,127.47,133.64,47.9483288488469,3.75145473298475
752000,122.5,300,131.20,131.20,134.50,47.9478862698094,3.75262010978776
752000,122.6,300,133.12,133.12,135.37,47.9474436789132,3.7537854666921
752000,122.7,300,132.02,132.02,136.23,47.9470010761586,3.75495080369798
752000,122.8,300,129.55,129.55,136.61,47.9465584615461,3.75611612080539
752000,122.9,300,129.35,129.35,137.48,47.946115835076,3.75728141801443
752000,123,300,127.92,127.92,137.93,47.9456731967487,3.75844669532532
752000,123.1,300,126.21,126.21,138.42,47.9452945900728,3.75962179593638
752000,123.2,300,124.18,124.18,138.90,47.9449122252914,3.76083340128308
752000,123.3,300,124.19,124.19,139.39,47.9445298477031,3.76204498875813
752000,123.4,300,126.78,126.78,139.88,47.9441474573082,3.76325655836171
752000,123.5,300,127.32,127.32,140.36,47.9437650541072,3.76446811009343
752000,123.6,300,126.60,126.60,140.85,47.9433826381003,3.76567964395338
752000,123.7,300,126.97,126.97,141.33,47.9430002092879,3.76689115994136
752000,123.8,300,126.35,126.35,141.38,47.9426177676704,3.76810265805737
752000,123.9,300,127.47,127.47,141.86,47.9422353132481,3.76931413830131
752000,124,300,131.68,131.68,141.98,47.9418637486676,3.77050337611713
752000,124.1,300,134.87,134.87,143.27,47.9414847704199,3.77171725613996
752000,124.2,300,136.96,136.96,144.57,47.9411057793175,3.77293111841844
752000,124.3,300,139.93,139.93,145.05,47.9407267753609,3.77414496295239
752000,124.4,300,141.14,141.14,146.34,47.9403477585502,3.77535878974179
752000,124.5,300,136.92,136.92,147.64,47.939968728886,3.77657259878644
752000,124.6,300,141.10,141.10,148.93,47.9395896863685,3.77778639008625
752000,124.7,300,143.01,143.01,150.22,47.9392106309982,3.7790001636413
752000,124.8,300,141.30,141.30,151.52,47.9388474087429,3.78019831703035
752000,124.9,300,140.34,140.34,150.61,47.9384800859062,3.78142003663143
752000,125,300,136.59,136.59,150.00,47.9381127500501,3.78264173892458
752000,125.1,300,136.31,136.31,148.70,47.9377454011747,3.78386342390972
752000,125.2,300,136.05,136.05,147.40,47.9373808101575,3.78507588557228
752000,125.3,300,138.02,138.02,146.10,47.9370134384141,3.78629753811668
752000,125.4,300,137.60,137.60,144.80,47.9366460536526,3.78751917335286
752000,125.5,300,138.97,138.97,143.50,47.9362786558733,3.7887407912804
752000,125.6,300,138.20,138.20,142.20,47.9359112450764,3.78996239189932
752000,125.7,300,140.63,140.63,140.90,47.9355438212624,3.7911839752094
752000,125.8,300,143.11,143.11,142.32,47.9351763844316,3.79240554121055
752000,125.9,300,144.50,144.50,144.09,47.9348089345844,3.79362708990256
752000,126,300,146.70,146.70,145.87,47.9344414717211,3.79484862128543
752000,126.1,300,147.33,147.33,147.65,47.934073995842,3.79607013535886
752000,126.2,300,149.36,149.36,149.43,47.9337065069475,3.79729163212274
752000,126.3,300,149.72,149.72,149.59,47.933339005038,3.79851311157698
752000,126.4,300,151.34,151.34,151.36,47.9329714901138,3.79973457372136
752000,126.5,300,151.14,151.14,153.14,47.9326039621752,3.8009560185558
752000,126.6,300,154.09,154.09,154.92,47.9322364212226,3.80217744608017
752000,126.7,300,155.10,155.10,156.69,47.9318688672564,3.80339885629429
752000,126.8,300,152.53,152.53,156.64,47.9315013002769,3.80462024919805
752000,126.9,300,153.67,153.67,156.51,47.9310869734602,3.80576606116946
752000,127,300,152.32,152.32,156.38,47.9306517736442,3.80693719067837
752000,127.1,300,152.57,152.57,156.25,47.9302165618527,3.80810830053582
752000,127.2,300,152.79,152.79,156.12,47.9297475279774,3.80925077183254
752000,127.3,300,153.63,153.63,155.99,47.9292471203607,3.81036270757955
752000,127.4,300,155.64,155.64,155.86,47.9287467019347,3.81147462187365
752000,127.5,300,153.89,153.89,155.73,47.9282462726997,3.81258651471544
752000,127.6,300,151.33,151.33,155.62,47.9277418466918,3.81367849190159
752000,127.7,300,152.47,152.47,155.48,47.9272129503432,3.81476079930271
752000,127.8,300,155.88,155.88,155.35,47.9266840437462,3.81584308463557
752000,127.9,300,158.40,158.40,155.22,47.926155126901,3.81692534790047
752000,128,300,160.15,160.15,156.87,47.9255992865569,3.81796944404498
752000,128.1,300,160.73,160.73,158.72,47.9250101980407,3.8189805475703
752000,128.2,300,164.26,164.26,158.88,47.924421100562,3.81999162813467
752000,128.3,300,165.33,165.33,160.73,47.9238319941213,3.82100268573879
752000,128.4,300,166.08,166.08,162.58,47.9232228527538,3.8219679115064
752000,128.5,300,167.76,167.76,164.43,47.9226067136326,3.82294262975741
752000,128.6,300,171.00,171.00,166.28,47.9219905661722,3.82391732485937
752000,128.7,300,171.45,171.45,168.13,47.9213744103732,3.824891996813
752000,128.8,300,169.20,169.20,167.43,47.9207582462358,3.82586664561912
752000,128.9,300,166.42,166.42,166.64,47.9201420737605,3.82684127127823
752000,129,300,166.16,166.16,165.85,47.9195258929477,3.82781587379135
752000,129.1,300,165.63,165.63,165.06,47.9189097037976,3.82879045315898
752000,129.2,300,163.61,163.61,164.27,47.9182935063107,3.82976500938205
752000,129.3,300,159.08,159.08,164.04,47.9176773004873,3.83073954246127
752000,129.4,300,156.30,156.30,163.25,47.9170592863356,3.83169887267638
752000,129.5,300,152.42,152.42,163.39,47.9164357279508,3.83266297776409
752000,129.6,300,152.75,152.75,163.59,47.9158121614042,3.83362705968413
752000,129.7,300,156.10,156.10,163.80,47.9151885866963,3.83459111843722
752000,129.8,300,158.28,158.28,164.01,47.9145645994256,3.83553800008466
752000,129.9,300,160.67,160.67,164.21,47.9139262448705,3.83648038879751
752000,130,300,162.91,162.91,164.42,47.9132878825109,3.83742275432925
752000,130.1,300,164.11,164.11,164.62,47.9126467745865,3.83835042826816
752000,130.2,300,166.49,166.49,164.83,47.9119741595001,3.83923350247488
752000,130.3,300,166.45,166.45,165.04,47.9112998705474,3.84011874282692
752000,130.4,300,162.86,162.86,165.24,47.9106255746913,3.84100396018003
752000,130.5,300,159.08,159.08,165.45,47.9099366659442,3.84183250891021
752000,130.6,300,152.74,152.74,165.65,47.9092176147423,3.8426360098756
752000,130.7,300,153.21,153.21,165.86,47.9085019340991,3.84343416240976
752000,130.8,300,160.69,160.69,165.90,47.9077815536291,3.8442350032382
752000,130.9,300,163.35,163.35,166.10,47.9070648766436,3.84502073064228
752000,131,300,162.26,162.26,165.98,47.9063071136678,3.84574120507224
752000,131.1,300,163.98,163.98,165.24,47.9055493460815,3.84646165846086
752000,131.2,300,166.28,166.28,164.50,47.9047927195088,3.84717013819594
752000,131.3,300,165.24,165.24,163.76,47.9040188124202,3.84785156818497
752000,131.4,300,162.84,162.84,163.01,47.9032449012035,3.84853297784206
752000,131.5,300,164.21,164.21,162.27,47.9024709858387,3.84921436718604
752000,131.6,300,165.04,165.04,161.91,47.9016970663261,3.84989573621793
752000,131.7,300,164.68,164.68,161.15,47.9009193279925,3.85049712194697
752000,131.8,300,159.74,159.74,160.40,47.9001142436056,3.85109328611816
752000,131.9,300,149.86,149.86,159.64,47.8993091560103,3.85168943180356
752000,132,300,148.60,148.60,158.88,47.8985040652069,3.85228555900438
752000,132.1,300,146.50,146.50,158.13,47.8976989711955,3.85288166772146
752000,132.2,300,145.97,145.97,157.37,47.8968938739763,3.853477757956
752000,132.3,300,145.84,145.84,156.98,47.8960887735494,3.85407382970892
752000,132.4,300,145.86,145.86,156.22,47.8953021215126,3.8546537673181
752000,132.5,300,146.21,146.21,155.47,47.8944916000311,3.85523334992241
752000,132.6,300,147.82,147.82,154.71,47.8936810755186,3.85581291443084
752000,132.7,300,151.95,151.95,153.96,47.8928705479661,3.85639246085102
752000,132.8,300,153.84,153.84,154.51,47.8920600173737,3.85697198918388
752000,132.9,300,155.24,155.24,156.34,47.8912494837416,3.85755149943052
752000,133,300,157.02,157.02,158.17,47.8904389470701,3.85813099159186
752000,133.1,300,160.70,160.70,160.00,47.8896284073592,3.85871046566893
752000,133.2,300,163.17,163.17,161.84,47.8888429125774,3.85927201647887
752000,133.3,300,164.06,164.06,163.67,47.8880323673686,3.85985145645296
752000,133.4,300,165.82,165.82,164.37,47.887221819121,3.86043087834573
752000,133.5,300,172.83,172.83,166.20,47.8864112678347,3.86101028215829
752000,133.6,300,177.72,177.72,168.03,47.8856007135099,3.86158966789166
752000,133.7,300,174.81,174.81,169.87,47.8847901561468,3.86216903554666
752000,133.8,300,173.09,173.09,169.82,47.8839795957457,3.8627483851245
752000,133.9,300,167.19,167.19,169.62,47.8831690323065,3.86332771662611
752000,134,300,162.56,162.56,169.41,47.882390056631,3.86397653555636
752000,134.1,300,168.97,168.97,169.21,47.8816086388455,3.86463845844305
752000,134.2,300,169.66,169.66,169.08,47.8808313127232,3.86530229124071
752000,134.3,300,170.39,170.39,168.88,47.8800632396942,3.86599785469365
752000,134.4,300,169.64,169.64,168.67,47.8792951623612,3.86669339757345
752000,134.5,300,168.20,168.20,168.47,47.8785270807119,3.86738891989241
752000,134.6,300,168.95,168.95,168.26,47.8777862577336,3.86815905581745
752000,134.7,300,172.38,172.38,168.06,47.8770659264854,3.86895952877734
752000,134.8,300,173.96,173.96,167.86,47.8763455895662,3.86975997954733
752000,134.9,300,183.66,183.66,170.15,47.8756252469763,3.87056040812846
752000,135,300,190.27,190.27,171.70,47.8749048987159,3.87136081452153
752000,135.1,300,191.35,191.35,174.19,47.8741845447854,3.87216119872776
752000,135.2,300,187.69,187.69,176.69,47.873473501933,3.87295716955428
752000,135.3,300,187.07,187.07,179.18,47.8727576335195,3.87376637393593
752000,135.4,300,191.18,191.18,181.68,47.8720417593136,3.87457555602794
752000,135.5,300,190.22,190.22,184.17,47.8713258793156,3.87538471583124
752000,135.6,300,185.70,185.70,186.67,47.8706099935258,3.87619385334704
752000,135.7,300,184.27,184.27,189.16,47.8698941019445,3.87700296857606
752000,135.8,300,186.22,186.22,188.17,47.8691782045721,3.87781206151942
752000,135.9,300,189.24,189.24,186.75,47.8684623014087,3.87862113217813
752000,136,300,188.96,188.96,186.25,47.8677463924548,3.87943018055322
752000,136.1,300,181.58,181.58,184.83,47.8670304777105,3.88023920664559
752000,136.2,300,176.26,176.26,183.41,47.8663374979952,3.88109501455915
752000,136.3,300,175.18,175.18,181.99,47.8656694022055,3.88198980588453
752000,136.4,300,173.59,173.59,182.00,47.8650237331526,3.8829051819646
752000,136.5,300,173.14,173.14,182.00,47.8644111830812,3.88388380580444
752000,136.6,300,174.36,174.36,182.00,47.8637986246032,3.88486240658511
752000,136.7,300,173.95,173.95,182.01,47.8632011985969,3.88585202657559
752000,136.8,300,172.03,172.03,182.01,47.8626355566983,3.88689110351943
752000,136.9,300,172.43,172.43,182.02,47.8620699053403,3.88793015785609
752000,137,300,174.47,174.47,182.02,47.8615028651972,3.8889717234945
752000,137.1,300,177.45,177.45,182.32,47.8609856804338,3.89006235389254
752000,137.2,300,186.87,186.87,185.31,47.860486690188,3.89117423186144
752000,137.3,300,197.43,197.43,188.29,47.8599876891315,3.89228608849122
752000,137.4,300,197.36,197.36,191.28,47.8594943822729,3.893426092021
752000,137.5,300,193.86,193.86,193.82,47.859054569981,3.89459179676057
752000,137.6,300,196.52,196.52,196.81,47.8586147458202,3.89575748178213
752000,137.7,300,200.12,200.12,199.79,47.8581955545186,3.89695085080618
752000,137.8,300,203.30,203.30,202.78,47.8578105143664,3.8981585543517
752000,137.9,300,204.75,204.75,205.77,47.8574254614852,3.89936624001336
752000,138,300,201.46,201.46,208.76,47.8570403958752,3.90057390779133
752000,138.1,300,203.27,203.27,211.74,47.8566553175367,3.90178155768533
752000,138.2,300,211.30,211.30,214.73,47.8562702264702,3.90298918969546
752000,138.3,300,212.24,212.24,217.72,47.8558851226759,3.9041968038215
752000,138.4,300,206.73,206.73,216.25,47.8555000061543,3.90540440006335
752000,138.5,300,201.15,201.15,214.77,47.8551148769057,3.90661197842103
752000,138.6,300,195.71,195.71,213.29,47.8547297349305,3.90781953889442
752000,138.7,300,191.06,191.06,212.32,47.854344580229,3.90902708148353
752000,138.8,300,190.45,190.45,211.94,47.8539594128015,3.91023460618804
752000,138.9,300,190.66,190.66,211.01,47.8535742326484,3.91144211300797
752000,139,300,190.15,190.15,211.13,47.8531890397702,3.91264960194341
752000,139.1,300,189.58,189.58,211.44,47.8528038341671,3.91385707299406
752000,139.2,300,193.19,193.19,211.75,47.8524186158395,3.91506452615991
752000,139.3,300,196.74,196.74,212.00,47.8520333847877,3.91627196144087
752000,139.4,300,196.50,196.50,212.30,47.8516348901195,3.91751841244972
752000,139.5,300,195.79,195.79,212.60,47.85124638514,3.91872351191351
752000,139.6,300,195.39,195.39,212.90,47.8508578674854,3.91992859337566
752000,139.7,300,197.77,197.77,213.20,47.850469337156,3.92113365683618
752000,139.8,300,195.71,195.71,213.50,47.8500807941521,3.92233870229496
752000,139.9,300,200.00,200.00,213.80,47.8496922384741,3.92354372975201
752000,140,300,196.77,196.77,214.10,47.8493036701223,3.92474873920712
752000,140.1,300,196.95,196.95,214.38,47.8489150890971,3.92595373066039
752000,140.2,300,198.80,198.80,214.67,47.8485264953989,3.92715870411162
752000,140.3,300,197.68,197.68,214.97,47.8481306030911,3.9283916434777
752000,140.4,300,197.49,197.49,215.68,47.8477441283551,3.9295981019069
752000,140.5,300,198.01,198.01,217.80,47.8473403787147,3.9308108938288
752000,140.6,300,200.74,200.74,219.93,47.8469007536476,3.93197648287302
752000,140.7,300,201.22,201.22,222.06,47.8464611167136,3.93314205221785
752000,140.8,300,204.06,204.06,224.19,47.8460014842782,3.93428925674847
752000,140.9,300,207.76,207.76,225.21,47.8454906144371,3.93538884266923
